ORF	5m	15m	30m	4h
CAGL0D00660g	-0.036526422	0.233102686	0.929877788	-0.345419374
CAGL0D00726g	-0.516595026	-0.97332004	0.388219548	-0.427248964
CAGL0D00814g	0.282258394	0.307343808	0.2946863	-0.025294077
CAGL0D00858g	0.137584026	-0.070723858	0.204487639	0
CAGL0D00968g	0.575219943	0.479465392	0.012003234	0
CAGL0D01122g	-0.099790033	-0.154528088	-0.268821633	0.947191289
CAGL0D01166g	-0.093938756	-0.440763267	-0.688302895	0.516672362
CAGL0D01210g	0.024157673	0.244511574	0.44561882	0.62084693
CAGL0D01320g	0.199305125	0.193005953	0.307645425	-0.92683054
CAGL0D01342g	-0.041760171	-0.231549206	-0.275345097	-0.714497545
CAGL0D01386g	-0.111139404	-0.27842654	0.015160662	0.497231274
CAGL0D01408g	0.069611608	-0.027538581	-0.922202957	-0.067255817
CAGL0D01430g	-0.454606505	0.208056385	0.320266217	0.372375502
CAGL0D01540g	0.22725874	0.236122162	0.197993104	-0.068525661
CAGL0D01606g	-0.084120734	-0.006136303	-0.743864736	-0.084270069
CAGL0D01628g	0.147795136	-0.457423862	-0.498855376	0.244360142
CAGL0D01650g	-0.018531118	0.117355679	-0.047317387	0.32523204
CAGL0D01694g	-0.231222196	0.017574452	-0.90437544	0
CAGL0D01804g	-0.118704444	0.050086642	0.410877651	0.538539579
CAGL0D01914g	0.08587231	0.329253977	0.225076555	0.975834091
CAGL0D02024g	-0.020710335	-0.805047901	0.504637632	0.481305319
CAGL0D02046g	0.017597654	0.054385746	0.76432395	0.25657524
CAGL0D02222g	-0.080731672	0.184329158	-0.359294562	0.604545118
CAGL0D02244g	0.085137433	-0.311836673	-0.324509132	-0.61511751
CAGL0D02398g	0.018879307	0.063985636	0.229244231	0.768564687
CAGL0D02442g	0.030602676	-0.0385476	-0.006094221	-0.655051138
CAGL0D02486g	-0.129434806	-0.114519825	0.594157955	-0.503586477
CAGL0D02508g	-0.085188825	-0.510702208	-0.193240777	-0.040809402
CAGL0D02530g	0.073550367	-0.33842342	-0.801938506	-0.099114039
CAGL0D02596g	-0.121715747	-0.523248141	-0.632772997	-0.22568437
CAGL0D02728g	0.030222593	0.669214549	0.834738228	-0.356537333
CAGL0D02750g	0.007321434	-0.076343587	-0.637232595	0
CAGL0D02772g	-0.106473847	-0.213727928	-0.091508198	-0.909997531
CAGL0D02882g	0.006543951	0.08104444	0.132267479	0.001010773
CAGL0D02948g	-0.183768856	0.277472416	0.491646012	0.998975257
CAGL0D03036g	0.35657765	-0.316541687	0.552501358	0.330067342
CAGL0D03058g	-0.172571389	0.24386413	0.897707246	-0.097883601
CAGL0D03234g	-0.308333368	-0.176361908	0.39330112	-0.678231044
CAGL0D03300g	-0.375075643	-0.206898675	-0.993923804	0.771037173
CAGL0D03388g	-0.209576022	0.405086512	0.086883538	0.392465661
CAGL0D03586g	0.241025305	0.102360298	0.824898819	-0.637216149
CAGL0D03630g	-0.378613256	-0.884633075	-0.14625674	0
CAGL0D03828g	0.005653908	0.254455474	0.290780815	-0.160745408
CAGL0D03894g	-0.059552973	0.137550476	0.393724733	-0.313643598
CAGL0D04136g	0.047138332	0.72913237	0.874198012	0.590343176
CAGL0D04158g	0.167975043	-0.119081051	0.730963272	0.936773277
CAGL0D04246g	0.15964472	0.264800349	0.25444647	0.409432629
CAGL0D04312g	0.53662806	0.084618674	-0.37090872	-0.105418806
CAGL0D04356g	0.350483496	0.986272337	0.918350168	0.727518434
CAGL0D04378g	0.252920341	0.474252839	0.056387728	-0.299417882
CAGL0D04400g	0	0	0	0
CAGL0D04510g	-0.16163623	-0.353337356	-0.27173187	0.853100026
CAGL0D04708g	0.100617801	-0.034410044	-0.881376137	-0.123139065
CAGL0D04730g	0.244421597	0.460528055	0.539250624	0.032922113
CAGL0D04752g	0.013733787	0.167133265	0.112044314	0.835087324
CAGL0D04818g	-0.118321474	-0.224876518	-0.747977358	0.539729011
CAGL0D04950g	-0.166217721	-0.077461294	-0.08214784	0.073198733
CAGL0D04994g	0.009470787	-0.211289646	0.289236648	0.096536995
CAGL0D05170g	0.052927692	0.506313619	0.645575645	-0.619061498
CAGL0D05324g	0.028799285	0.19947644	0.359183378	-0.899286693
CAGL0D05346g	0.098652451	0.320895971	0.44354339	0.814554983
CAGL0D05522g	-0.022594005	0.151288482	0.673548958	0.435881439
CAGL0D05676g	-0.078177853	-0.134935165	-0.134055437	0.816133117
CAGL0D05698g	0.514361534	0.417726077	0.435670128	0.796455752
CAGL0D05764g	-0.283410277	-0.558161331	0.199482498	0.222126983
CAGL0D05896g	0.26090057	0.176180811	0.161832401	-0.936364636
CAGL0D05918g	0.140672758	0.139391919	0.047114229	0.880706853
CAGL0D05962g	-0.14923382	-0.85795138	-0.48834185	-0.426631504
CAGL0D06204g	0.004780591	-0.180945254	0.195355161	-0.039059428
CAGL0D06490g	-0.221175266	-0.455461242	0.111996742	-0.951552375
CAGL0D06578g	0.012295442	0.177143231	0.646509282	0
CAGL0D06710g	-0.709292329	-0.832508857	-0.944281619	-0.676153042
CAGL0E00110g	0.361022917	0.615078637	0.503598531	0
CAGL0E00121g	0.339427878	0.837829603	0.972205046	0
CAGL0E00143g	0.429250028	0.238378742	-0.189718641	0
CAGL0E00165g	-0.109168531	0.186502376	-0.337103814	0
CAGL0E00319g	0.035206831	-0.771512764	-0.23186952	0
CAGL0E00341g	0	-0.257604752	-0.220692029	-0.222202822
CAGL0E00385g	0.197249032	0.279363578	0.547290919	-0.025287016
CAGL0E00407g	-0.197759482	-0.099574632	0.251650571	-0.485164296
CAGL0E00429g	0.183934843	0.282218281	0.308565682	0.164065156
CAGL0E00561g	0.247268245	0.109626621	-0.006746998	0.38208214
CAGL0E00671g	-0.002053152	0.237905668	0.316668479	-0.634010312
CAGL0E00715g	0.195073125	-0.622850933	0.515016944	0.14299916
CAGL0E00737g	0.227626643	0.169547012	-0.601312734	0.431707757
CAGL0E00935g	0.166437293	0.363498028	-0.023450646	0.380785861
CAGL0E01001g	0.102739659	0.0124049	0.833888375	0.887295805
CAGL0E01045g	-0.098649164	-0.347653749	-0.367620784	-0.11764934
CAGL0E01089g	-0.094061855	-0.33929187	-0.089601303	-0.819984907
CAGL0E01133g	-0.085189735	0.120590103	0.319500333	0.963161666
CAGL0E01199g	-0.015122864	-0.170774093	-0.225562473	-0.881147134
CAGL0E01309g	-0.057235938	0.027444013	0.818238009	0.756776234
CAGL0E01375g	0.343407402	0.564322204	0.112634904	0
CAGL0E01397g	-0.103406624	-0.251346688	-0.259945041	-0.496383791
CAGL0E01441g	0.321361426	0.850992893	0.756800693	0.954077674
CAGL0E01485g	0.396478553	0.038990435	-0.562879874	-0.176666299
CAGL0E01507g	0.117074026	-0.133757007	-0.687241025	0.568251149
CAGL0E01551g	-0.047657314	0.219948778	0.678403725	0.656301387
CAGL0E01683g	0.14242731	0.204858682	0.374775564	0.739502693
CAGL0E01727g	-0.210982418	-0.682075025	0.826921745	0.917012356
CAGL0E02057g	0.498382377	0.536563651	0.08622796	0.125481605
CAGL0E02123g	-0.011606348	-0.46510836	-0.160651687	-0.390149614
CAGL0E02145g	0.042531297	-0.83160442	-0.465773125	0.802074581
CAGL0E02167g	-0.085810645	0.09844587	-0.140969517	-0.21900352
CAGL0E02211g	-0.184324339	-0.224746648	0.770201032	0
CAGL0E02365g	-0.046603599	0.601036027	0.808524135	0.198239717
CAGL0E02475g	-0.248796702	-0.528615474	-0.66793902	-0.072648006
CAGL0E02497g	0.16772892	0.147289046	0.378582703	0.072891461
CAGL0E02541g	-0.58519704	-0.009545104	-0.183389208	0.479519364
CAGL0E02629g	-0.0789146	0.245692808	0.687293912	0.172263391
CAGL0E02783g	0.174565445	0.231363787	0.82283652	-0.444336393
CAGL0E02805g	-0.057287843	-0.189652527	0.205737634	0.587947607
CAGL0E02849g	-0.298871706	-0.292221948	-0.520407737	-0.420591883
CAGL0E02915g	-0.071433951	0.138493856	-0.062136913	-0.46567562
CAGL0E03135g	0.340803314	0.086289951	-0.474334451	0
CAGL0E03311g	-0.19595827	0.26939559	0.820297928	-0.872864765
CAGL0E03421g	0.466944568	0.398257199	0.485627476	-0.074984791
CAGL0E03432g	0.224843138	-0.161589167	0	-0.845897717
CAGL0E03454g	0.394178955	0.568048918	0.563255026	0.400108176
CAGL0E03476g	0.04443377	-0.283964425	0.385540683	-0.643871403
CAGL0E03564g	0.105122876	-0.120387993	0.046672345	0.975178831
CAGL0E03608g	-0.27838415	-0.22429923	0.096291289	-0.114093828
CAGL0E03630g	-0.369925282	-0.226155973	0.176474294	-0.708765257
CAGL0E03696g	0.643064336	0.5241352	0.442791012	0
CAGL0E03718g	-0.020496636	-0.385317355	-0.495536696	-0.844480299
CAGL0E03872g	0.202155713	0.559068991	0.753339454	0.98243623
CAGL0E03960g	0.189822682	0.49672947	0.371801942	-0.331231277
CAGL0E04026g	-0.259464695	-0.125123271	0.417718848	0.242322643
CAGL0E04048g	-0.013199463	0.06038553	0.542262094	0.275634803
CAGL0E04202g	0	0	0	0
CAGL0E04246g	0.039274135	0.283046815	-0.146677724	0.52665645
CAGL0E04268g	-0.105070323	0.165822851	-0.222113121	0.765897263
CAGL0E04290g	0.126375934	-0.114667159	-0.103913172	0.612966023
CAGL0E04312g	-0.250985974	-0.654165269	-0.880386091	-0.767783935
CAGL0E04400g	-0.023221698	-0.434993394	0.777393481	0.798151979
CAGL0E04796g	0.265969473	0.234789898	-0.238118321	-0.348804665
CAGL0E04818g	0.191666655	-0.421389389	-0.229593443	0.977428161
CAGL0E04862g	-0.218442237	-0.319585791	-0.096307054	-0.143090985
CAGL0E04928g	-0.03498037	0.317526094	0.71167096	-0.545471649
CAGL0E04972g	0.164588149	-0.004702849	-0.384352124	-0.895875585
CAGL0E05324g	-0.11394639	-0.974085497	-0.814290659	0.901336212
CAGL0E05808g	-0.022903699	-0.077801427	-0.124179454	0.592662045
CAGL0E05830g	-0.070693815	-0.511157586	0.989517	0.133665122
CAGL0E05852g	0	0	-0.05367198	0
CAGL0E05896g	-0.347187576	-0.331635882	-0.505053728	0.60900663
CAGL0E06050g	-0.12085635	-0.514962766	-0.975939644	0.756138297
CAGL0E06160g	0	0.227040409	-0.229941287	-0.739289995
CAGL0E06270g	0.131697041	0.383831836	0.907331788	0.28430318
CAGL0E06402g	0.170085069	0.528982493	0.060292983	0
CAGL0E06468g	0.3415909	0.292892725	0.611399334	0.250660256
CAGL0E06490g	-0.008698809	0.208669493	0.973837795	-0.737666719
CAGL0E06578g	0.003172928	0.057068217	-0.456864145	0
CAGL0E06622g	-0.173488866	-0.509327146	-0.946386128	0
CAGL0F00110g	0.412462062	-0.238881677	-0.20423946	-0.036703796
CAGL0F00143g	0.513228414	0.220952739	0.060201581	0
CAGL0F00154g	0.652873079	-0.017149552	0.11592131	0
CAGL0F00165g	0.392886664	0.180064569	0.216549681	0
CAGL0F00275g	0.015863989	0.172841681	0.468911543	0.410070338
CAGL0F00319g	-0.141066116	-0.225282168	-0.565511062	0.678353369
CAGL0F00473g	0.256887691	-0.191119671	-0.751658266	0.892039716
CAGL0F00495g	0.178413065	-0.199657115	0.163252618	0.210569234
CAGL0F00517g	-0.09013701	0.160836433	0.900806372	-0.726211597
CAGL0F00693g	0.11601002	0.221265353	0.428189872	0.461749473
CAGL0F00737g	-0.034442992	-0.180660153	0.197763452	0.622025362
CAGL0F00781g	0.667936548	0.627136115	-0.161821815	0
CAGL0F00957g	-0.087460421	-0.328505227	0.326142487	0.540964287
CAGL0F01001g	-0.288624422	-0.592355426	-0.654441425	0.328335323
CAGL0F01133g	0.120313309	-0.000259502	0.610632535	0.679348957
CAGL0F01243g	0.331379699	0.415140032	0.150744796	0.063738255
CAGL0F01441g	0.328006705	0.019623385	-0.87606923	0
CAGL0F01485g	0.354734844	0.293337046	0.223480282	-0.789951313
CAGL0F01507g	0.344671474	0.629599987	0.127678779	-0.586531365
CAGL0F01529g	0.134375837	-0.524673044	0.141143073	0.180476151
CAGL0F01617g	0.117380632	0.302964512	0.49224934	0.497945153
CAGL0F01749g	0.014047569	0.156465625	0.949172631	-0.349340396
CAGL0F01771g	0.022501013	-0.167433504	0.309125195	-0.051576265
CAGL0F01837g	0.238934122	0.218703286	0.454813518	-0.55194425
CAGL0F01859g	-0.416400312	-0.948720891	-0.585254557	0.090908456
CAGL0F01881g	-0.084772896	0.227390883	0.311663439	-0.311424987
CAGL0F01969g	-0.19271897	-0.720348501	-0.777251867	-0.106821995
CAGL0F01991g	0.445731459	0.729887344	0.952555375	0.525962124
CAGL0F02057g	-0.190752686	-0.798074958	-0.188243908	0
CAGL0F02123g	-0.065882322	0.103673338	0.329702078	-0.440869152
CAGL0F02233g	0.03027963	0.050699381	-0.652474281	0.404127754
CAGL0F02277g	-0.137183817	-0.243621117	-0.590343427	0.012034931
CAGL0F02365g	0.079190981	0.380208862	0.947786976	-0.778983465
CAGL0F02453g	-0.112262706	-0.378470725	-0.861888835	-0.485182002
CAGL0F02497g	-0.261607518	-0.713424585	-0.306371245	0.85923179
CAGL0F02585g	-0.018541514	-0.107404443	-0.324418387	0.417418217
CAGL0F02629g	0	0.368634755	0	0
CAGL0F02695g	-0.037599254	-0.767400884	0.471217641	0.855028657
CAGL0F02761g	-0.017893917	-0.068089107	0.059330643	-0.06750967
CAGL0F02783g	-0.214239764	-0.657218431	-0.965266426	-0.909091544
CAGL0F02805g	0.002868455	0.133536766	-0.224821088	-0.185758749
CAGL0F02827g	0.007069391	0.542203254	0.843109191	-0.573803731
CAGL0F02959g	-0.042254362	-0.025036689	-0.19602259	-0.390332956
CAGL0F03047g	-0.094844652	-0.152574675	0.43852562	0.868513014
CAGL0F03091g	0.088443526	0.077776029	0.399433055	-0.791538182
CAGL0F03179g	0.05274457	-0.217771772	-0.103382147	0.553713816
CAGL0F03223g	0.061183468	-0.003583927	0.052730886	0.276658871
CAGL0F03377g	-0.113796986	0.047317236	0	0
CAGL0F03465g	-0.100543059	-0.005238625	0.169070886	-0.509788007
CAGL0F03531g	-0.271641773	-0.557392988	-0.571758736	-0.65455061
CAGL0F03641g	0.257947996	0.950074844	0.236338987	-0.806326833
CAGL0F03663g	0.030111148	-0.736773928	0.755522864	0.143218798
CAGL0F03839g	0.011817561	-0.250328114	0.196080436	-0.867043526
CAGL0F03971g	-0.24474894	-0.181405524	0.041057531	-0.582615617
CAGL0F04015g	0.17626383	-0.12327137	-0.34879403	-0.267876171
CAGL0F04059g	0.583071272	0.974521183	0.854428987	0
CAGL0F04147g	0	0	0	0
CAGL0F04169g	0.464534571	0.177720654	0.69690386	0
CAGL0F04389g	0.0711201	-0.028966337	0.419817471	0.922881936
CAGL0F04411g	0.185126687	-0.369154824	0.692337806	0.669280485
CAGL0F04477g	-0.076440305	0.278075475	0.929449705	-0.24540848
CAGL0F04785g	0.21807711	0.553580656	0.819672648	0.231280647
CAGL0F04961g	-0.396783711	-0.504389262	-0.599223772	-0.49148177
CAGL0F05137g	0.393949711	0.119797707	0.059746846	0
CAGL0F05159g	0.004136133	0.027737679	0.042792162	0.333808304
CAGL0F05181g	-0.313256999	-0.897542786	0.163317539	-0.773329091
CAGL0F05225g	-0.051070417	-0.239088559	-0.142713907	0.253637956
CAGL0F05269g	0.177907506	0.12648865	-0.212190343	0.46054513
CAGL0F05423g	0.017810434	0.061040071	0.442898328	-0.138625668
CAGL0F05489g	0.314743645	0.113250059	0.267908954	-0.192260507
CAGL0F05511g	0.011919571	-0.296971308	-0.636826618	-0.547642452
CAGL0F05599g	-0.178066145	-0.473934478	-0.518779992	0.19381787
CAGL0F06039g	-0.099242882	0.093648028	-0.87278342	-0.936110043
CAGL0F06127g	-0.153556436	0.032340907	-0.139434602	0.336851324
CAGL0F06171g	-0.00076023	-0.070898854	0.444515832	-0.157753442
CAGL0F06215g	-0.253657722	-0.107761697	-0.28951031	-0.469315548
CAGL0F06259g	0.002754376	-0.139759694	-0.328395902	-0.839665764
CAGL0F06413g	0.134633685	0.314819701	0.778818929	0.577955566
CAGL0F06457g	0.028217489	-0.024718078	-0.177614108	0.527761541
CAGL0F06699g	-0.57606914	-0.890954467	-0.788114818	0
CAGL0F06963g	-0.081279667	-0.514893646	-0.860450205	-0.595945202
CAGL0F07161g	0.313520762	-0.064868755	0.114116847	0
CAGL0F07381g	0.234443604	0.276576474	0.064597369	0.888143404
CAGL0F07491g	0.022667546	0.093039591	0.187865337	0.217792757
CAGL0F07667g	-0.065125755	-0.011151812	0.095996894	-0.80972772
CAGL0F07733g	-0.117657569	0.020405006	-0.123678779	0.779465333
CAGL0F07909g	0.0561364	0.278911389	-0.039620937	-0.657187861
CAGL0F08019g	-0.357606936	0.462334461	-0.402999005	-0.128384486
CAGL0F08151g	-0.218688046	-0.217119207	-0.626714616	0.5851521
CAGL0F08173g	0.440522877	0.286057825	0.936195186	-0.730651961
CAGL0F08239g	0.027229781	0.084242137	0.244411089	-0.107436089
CAGL0F08283g	0.073712903	-0.065998139	-0.221607786	0.111444386
CAGL0F08393g	0.035930118	0.061672509	0.369315857	0.80673461
CAGL0F08569g	0.036898431	-0.045622031	-0.042376671	0.48799257
CAGL0F08613g	0.116386046	-0.030813518	-0.448820291	0.920458726
CAGL0F08657g	-0.333722191	-0.031412074	0.270203808	-0.679052109
CAGL0F08701g	0.450187244	-0.114076761	-0.062417382	0.012629856
CAGL0F08723g	-0.011990745	0.040569327	0.449081008	0.052141961
CAGL0F08789g	-0.061357673	-0.260295632	-0.054791039	0.567230192
CAGL0F08811g	0.046567731	-0.245966858	-0.442386571	-0.561705733
CAGL0F08833g	-0.04706009	-0.076172022	-0.127752574	0.912642783
CAGL0F08877g	-0.011535544	0.604392261	0.833722708	0.441264959
CAGL0F09053g	-0.140003975	-0.144076294	-0.069774091	0.726761816
CAGL0F09119g	0.162587019	0.767597708	-0.351839803	-0.105611765
CAGL0F09185g	0.171336828	0.717920491	0.845672038	-0.883789357
CAGL0F09229g	-0.095381289	-0.373298388	-0.752894576	-0.019870899
CAGL0F09251g	-0.361276833	0.384140201	-0.569367317	0
CAGL0G00198g	0.095676037	0.117320649	-0.676508093	0
CAGL0G00220g	-0.184810359	-0.211607224	-0.37503223	0.29742261
CAGL0G00308g	0.173917486	0.26986182	-0.420802364	0.757158714
CAGL0G00352g	-0.088784593	-0.196447199	-0.457474044	-0.734200159
CAGL0G00396g	0.050913722	0.052884181	-0.11721724	-0.091654132
CAGL0G00418g	0.04518506	-0.044373311	-0.428142513	0.392465661
CAGL0G00528g	-0.066936616	-0.33470541	-0.16219796	0.821017488
CAGL0G00594g	-0.05911439	0.151122052	-0.049282067	0.600888064
CAGL0G00792g	0.043007429	0	0	0
CAGL0G00814g	0.054446082	0.116344571	-0.321473235	-0.318865328
CAGL0G01144g	0.033675014	-0.089110609	-0.348087376	0.467660576
CAGL0G01188g	0.000483016	-0.260229583	-0.08522355	0.622419864
CAGL0G01298g	-0.234226683	-0.011571763	-0.025404426	0.767409409
CAGL0G01408g	0.524268414	0.434958541	0.179850351	-0.923239806
CAGL0G01430g	-0.042790522	0.023756463	-0.382490547	0.309914115
CAGL0G01606g	0.022500884	0.127034531	-0.178831195	-0.054299674
CAGL0G01672g	-0.079127261	0.165831627	0.982126746	-0.195594463
CAGL0G01969g	0.268835078	0.081487702	-0.831315612	0.155300037
CAGL0G02035g	0.235846697	0.023182649	-0.159753331	-0.102168421
CAGL0G02123g	-0.283647285	-0.07710364	-0.075128722	-0.277582321
CAGL0G02145g	0.070928173	0.305937756	0.608770941	-0.231060421
CAGL0G02189g	-0.066805452	-0.187299649	0.86010906	0.346359764
CAGL0G02233g	-0.299753937	-0.697524518	-0.502862107	-0.470976535
CAGL0G02277g	-0.215335426	-0.67871774	0.700034083	0.799962371
CAGL0G02299g	-0.253834726	-0.798098298	-0.589144891	-0.148460488
CAGL0G02343g	0.06519347	0.465848852	0.292214368	0.30057427
CAGL0G02431g	0	0	-0.621810571	0
CAGL0G02497g	0.138307714	-0.207442132	-0.426469681	-0.54248971
CAGL0G02519g	-0.114622553	0.100414507	-0.049160969	-0.908113114
CAGL0G02607g	-0.053918884	0.056126034	0.677241351	0.353618837
CAGL0G02805g	0.148316087	-0.116135512	0.153544164	-0.029008579
CAGL0G02871g	-0.031535046	0	0	0
CAGL0G03025g	-0.136299047	-0.295054047	-0.037572936	0.49649448
CAGL0G03157g	-0.319005257	-0.030710051	0.178985569	-0.875152666
CAGL0G03201g	0.074165482	-0.524626559	-0.57579131	0.78313418
CAGL0G03355g	0.22065308	-0.17565733	-0.45718595	0.627700246
CAGL0G03399g	-0.013532756	0.079703435	-0.126153204	-0.728574638
CAGL0G03465g	0	-0.320093311	0	-0.535093001
CAGL0G03487g	0.077241298	-0.314347051	-0.849318557	-0.741200339
CAGL0G03663g	0.19995577	0.154350463	-0.59347156	0.004819038
CAGL0G03707g	0.263012895	-0.118961381	-0.348891404	0.736336023
CAGL0G03729g	0.026493857	-0.094445215	-0.182654531	0.001329957
CAGL0G03861g	-0.186453243	-0.141363183	0.609529633	-0.512306705
CAGL0G03949g	-0.453217277	0.388204665	0.073644518	0
CAGL0G04015g	0.196418998	0.131580442	0.497379791	0.666274299
CAGL0G04037g	0.098839978	-0.654365886	-0.321354613	0.044374807
CAGL0G04059g	0.043871776	0.093540397	0.128180701	-0.897337942
CAGL0G04279g	-0.865167737	-0.117188147	0.362369627	0.891067877
CAGL0G04477g	0	0	0	0
CAGL0G04697g	-0.232675866	-0.272820878	0.827360958	0.524939978
CAGL0G04719g	-0.008934905	0.01905061	0.25707097	-0.110448356
CAGL0G04807g	-0.044870594	-0.151535819	0.109389113	-0.288349703
CAGL0G04873g	-0.081919783	-0.137885108	0.617708096	-0.241427459
CAGL0G04961g	-0.131639204	-0.114628395	-0.21481526	0.314761714
CAGL0G05203g	0.189433818	0.037495212	0.194834691	-0.455618654
CAGL0G05291g	-0.110412821	-0.07062072	0.110970635	-0.293189416
CAGL0G05401g	0.4547791	-0.210003685	-0.124795303	0.485181006
CAGL0G05588g	0.51258474	-0.017667887	-0.357731864	-0.465900566
CAGL0G05676g	-0.269102309	0.017109144	0.845790104	-0.321521369
CAGL0G05786g	-0.137356212	-0.127893682	0.092892118	-0.835825496
CAGL0G05896g	-0.127050783	0.168473592	-0.151423661	-0.932775168
CAGL0G05918g	0.189211108	-0.031022495	-0.268487702	0.985114533
CAGL0G06138g	0.121771169	-0.078398543	-0.537983329	0.464653719
CAGL0G06160g	-0.04882486	-0.96741965	-0.124697959	0
CAGL0G06446g	0.491875992	0.391179908	0.421954393	0
CAGL0G06556g	0.032406315	0.255172156	0.103161749	0.176931783
CAGL0G06644g	-0.192882988	0	0	0
CAGL0G06688g	0.151440407	0.384740065	0.254616406	0.131779613
CAGL0G06776g	-0.047416554	-0.391117057	0.670236272	0.927985736
CAGL0G06820g	0.027807074	0.125799215	0.875461109	0.655300185
CAGL0G06886g	0.143457116	0.064768326	0.345274695	-0.619384876
CAGL0G06930g	0.160370755	-0.088818882	-0.305475643	-0.83884296
CAGL0G06996g	0.000576392	-0.875041844	-0.240487734	0
CAGL0G07040g	-0.165702393	-0.345567521	-0.34459322	0.930897304
CAGL0G07172g	0.115782068	0.226457333	0.6217064	0
CAGL0G07183g	0.278084926	0.402031115	0.339950241	0
CAGL0G07205g	-0.047613796	-0.821751207	0.129605311	0.79218502
CAGL0G07381g	-0.287107988	-0.561608188	-0.434405876	-0.866970727
CAGL0G07447g	0.040598272	-0.252206405	0.662275326	0.502381705
CAGL0G07579g	0.171219015	-0.523055481	0.241281116	-0.388334024
CAGL0G07667g	0.160240234	-0.435627896	-0.411257748	0.194993277
CAGL0G07733g	-0.070102912	-0.124168758	0.479401246	-0.24278787
CAGL0G07799g	0.080750978	0.346029292	0.514662046	-0.923580483
CAGL0G07821g	-0.254273948	-0.349220461	0.632412992	-0.576567055
CAGL0G07887g	-0.163101969	0.033951583	0.475823176	-0.946715217
CAGL0G07931g	0.409717935	-0.100184225	0.824571455	0.105839494
CAGL0G08019g	-0.085646722	-0.678702907	-0.948564174	0.695415303
CAGL0G08107g	-0.217398056	-0.630719894	0.165676587	0
CAGL0G08173g	0.249909394	0.282874636	0.202816583	0.815061504
CAGL0G08360g	0.045122542	-0.171699566	0.701461212	-0.133966313
CAGL0G08382g	0.157679471	0.086937884	0.012559221	-0.662946036
CAGL0G08426g	-0.383097405	-0.562726234	0.354678972	-0.150572513
CAGL0G08558g	0.016373479	-0.15760816	-0.834706105	0.535822419
CAGL0G08822g	0.005406197	-0.299439704	-0.161041843	-0.689990025
CAGL0G08910g	0.057972712	0.529550687	0.634681066	-0.572111117
CAGL0G08954g	0.137415266	-0.38218224	-0.152392329	0.77861534
CAGL0G09174g	0.077139975	0.121453659	0.716699774	-0.759355941
CAGL0G09229g	0.398358192	0.883548479	-0.517051693	0.253637956
CAGL0G09295g	-0.103756624	0.06088541	0.078754291	-0.48679983
CAGL0G09339g	0.009374046	0.004580205	0.160632761	-0.632033012
CAGL0G09361g	0.096818633	0.328541751	0.887915065	-0.343368918
CAGL0G09449g	-0.131477176	-0.60530635	-0.212389523	-0.170394623
CAGL0G09493g	-0.086233871	-0.075895385	0.444205404	-0.350776907
CAGL0G09691g	-0.07627353	0.164574302	0.680645326	-0.805237171
CAGL0G09713g	-0.399356336	-0.339027291	0.234486548	0.871994035
CAGL0G09779g	-0.425160162	-0.417652872	0.147637173	0.304984837
CAGL0G09823g	-0.095632593	-0.282067958	-0.427538901	-0.489173147
CAGL0G09867g	-0.225442973	-0.267553413	-0.345187776	-0.636616638
CAGL0G09889g	-0.025631681	-0.230056076	-0.416113086	0.39114148
CAGL0G09933g	-0.204470216	-0.134970561	-0.203591517	0.916602969
CAGL0G10087g	-0.079502325	-0.167080925	-0.369286951	0.735316662
CAGL0H00110g	0.229968611	0.710837132	0.834461177	-0.929226101
CAGL0H00132g	0.100332477	-0.106235861	0.487020234	0
CAGL0H00154g	0.454640675	0.223143954	0.761519277	0
CAGL0H00176g	0.424528347	0.361995882	-0.780454614	0
CAGL0H00242g	-0.161693678	-0.174122583	-0.248705973	0.353722496
CAGL0H00264g	0.099757302	0.517705229	0.115270838	0.60727491
CAGL0H00286g	-0.24693283	0.001810262	-0.007219202	0.176309947
CAGL0H00308g	0.015120424	-0.603198284	-0.14464136	0.409485342
CAGL0H00352g	0.065945097	-0.351728368	0.78900161	-0.214557479
CAGL0H00737g	0.266312467	0.649061924	0.98219311	-0.813334597
CAGL0H00759g	-0.885378166	0.045273163	0.372946624	-0.05830605
CAGL0H00803g	0.228397068	0.331157471	0.544533982	-0.27556726
CAGL0H00869g	-0.315428436	-0.437643135	-0.568181867	0.390550575
CAGL0H01045g	0.003484157	-0.142326184	0.817331808	-0.685909527
CAGL0H01067g	0.229393425	-0.582762447	-0.787355011	0.692007959
CAGL0H01133g	-0.009138284	-0.381754207	-0.682845979	0
CAGL0H01155g	0.034652344	-0.439858633	0.084213185	0
CAGL0H01199g	0.140822806	-0.492742742	-0.058516256	0.262441098
CAGL0H01221g	-0.220302248	-0.139887201	0.801165239	-0.512203127
CAGL0H01243g	-0.180558607	-0.706739728	-0.708629979	-0.637585698
CAGL0H01265g	-0.026230324	-0.017118053	-0.040078431	0.4506312
CAGL0H01331g	-0.096071196	-0.071856895	-0.742743891	0.342905294
CAGL0H01353g	0.017358974	-0.238653536	0.905120568	-0.067980514
CAGL0H01463g	-0.359093233	-0.579698912	-0.611771879	0.961982872
CAGL0H01507g	0.051040794	-0.061583714	-0.007417612	0.77011271
CAGL0H01551g	0.080707994	-0.116426145	-0.792201847	-0.280834775
CAGL0H01705g	-0.055808235	-0.100651624	-0.292047472	0.721765253
CAGL0H01749g	-0.148593289	-0.173609955	-0.628814597	-0.526720234
