group	name	group_member
Organonitrogen	Catabolism	CAGL0H01771g
Organonitrogen	Catabolism	CAGL0H02321g
Organonitrogen	Catabolism	CAGL0H02585g
Organonitrogen	Catabolism	CAGL0H02651g
Organonitrogen	Catabolism	CAGL0H02827g
Organonitrogen	Catabolism	CAGL0H03707g
Organonitrogen	Catabolism	CAGL0H03993g
Organonitrogen	Catabolism	CAGL0H04103g
Organonitrogen	Catabolism	CAGL0H04499g
Organonitrogen	Catabolism	CAGL0H04785g
Organonitrogen	Catabolism	CAGL0H04961g
Organonitrogen	Catabolism	CAGL0H05181g
Organonitrogen	Catabolism	CAGL0H05335g
Organonitrogen	Catabolism	CAGL0H05599g
Organonitrogen	Catabolism	CAGL0H05753g
Organonitrogen	Catabolism	CAGL0H06105g
Organonitrogen	Catabolism	CAGL0H06721g
Organonitrogen	Catabolism	CAGL0H07007g
Organonitrogen	Catabolism	CAGL0H07051g
Organonitrogen	Catabolism	CAGL0H07315g
Organonitrogen	Catabolism	CAGL0H07491g
Organonitrogen	Catabolism	CAGL0H07535g
Organonitrogen	Catabolism	CAGL0H07667g
Organonitrogen	Catabolism	CAGL0H07799g
Organonitrogen	Catabolism	CAGL0H09350g
Organonitrogen	Catabolism	CAGL0H09416g
Organonitrogen	Catabolism	CAGL0H09548g
Organonitrogen	Catabolism	CAGL0H10186g
Organonitrogen	Catabolism	CAGL0H10582g
Organonitrogen	Catabolism	CAGL0I00352g
Organonitrogen	Catabolism	CAGL0I00506g
Organonitrogen	Catabolism	CAGL0I02288g
Organonitrogen	Catabolism	CAGL0I02442g
Organonitrogen	Catabolism	CAGL0I03674g
Organonitrogen	Catabolism	CAGL0I04114g
Organonitrogen	Catabolism	CAGL0I04884g
Organonitrogen	Catabolism	CAGL0I04906g
Organonitrogen	Catabolism	CAGL0I05126g
Organonitrogen	Catabolism	CAGL0I05478g
Organonitrogen	Catabolism	CAGL0I05522g
Organonitrogen	Catabolism	CAGL0I05830g
Organonitrogen	Catabolism	CAGL0I05934g
Organonitrogen	Catabolism	CAGL0I06402g
Organonitrogen	Catabolism	CAGL0I06578g
Organonitrogen	Catabolism	CAGL0I06600g
Organonitrogen	Catabolism	CAGL0I06765g
Organonitrogen	Catabolism	CAGL0I06787g
Organonitrogen	Catabolism	CAGL0I07843g
Organonitrogen	Catabolism	CAGL0I07887g
Organonitrogen	Catabolism	CAGL0I09482g
Organonitrogen	Catabolism	CAGL0I09592g
Organonitrogen	Catabolism	CAGL0I09988g
Organonitrogen	Catabolism	CAGL0I10406g
Organonitrogen	Catabolism	CAGL0I10945g
Organonitrogen	Catabolism	CAGL0J00473g
Organonitrogen	Catabolism	CAGL0J00605g
Organonitrogen	Catabolism	CAGL0J01353g
Organonitrogen	Catabolism	CAGL0J01441g
Organonitrogen	Catabolism	CAGL0J02068g
Organonitrogen	Catabolism	CAGL0J02288g
Organonitrogen	Catabolism	CAGL0J02332g
Organonitrogen	Catabolism	CAGL0J02486g
Organonitrogen	Catabolism	CAGL0J02618g
Organonitrogen	Catabolism	CAGL0J02816g
Organonitrogen	Catabolism	CAGL0J03102g
Organonitrogen	Catabolism	CAGL0J03542g
Organonitrogen	Catabolism	CAGL0J03586g
Organonitrogen	Catabolism	CAGL0J04224g
Organonitrogen	Catabolism	CAGL0J04422g
Organonitrogen	Catabolism	CAGL0J04488g
Organonitrogen	Catabolism	CAGL0J04620g
Organonitrogen	Catabolism	CAGL0J04862g
Organonitrogen	Catabolism	CAGL0J04884g
Organonitrogen	Catabolism	CAGL0J05874g
Organonitrogen	Catabolism	CAGL0J05962g
Organonitrogen	Catabolism	CAGL0J05984g
Organonitrogen	Catabolism	CAGL0J06006g
Organonitrogen	Catabolism	CAGL0J06248g
Organonitrogen	Catabolism	CAGL0J07062g
Organonitrogen	Catabolism	CAGL0J07282g
Organonitrogen	Catabolism	CAGL0J07414g
Organonitrogen	Catabolism	CAGL0J07568g
Organonitrogen	Catabolism	CAGL0J08096g
Organonitrogen	Catabolism	CAGL0J08734g
Organonitrogen	Catabolism	CAGL0J08756g
Organonitrogen	Catabolism	CAGL0J08778g
Organonitrogen	Catabolism	CAGL0J08800g
Organonitrogen	Catabolism	CAGL0J09108g
Organonitrogen	Catabolism	CAGL0J09218g
Organonitrogen	Catabolism	CAGL0J09350g
Organonitrogen	Catabolism	CAGL0J09966g
Organonitrogen	Catabolism	CAGL0J11352g
Organonitrogen	Catabolism	CAGL0J11484g
Organonitrogen	Catabolism	CAGL0K00275g
Organonitrogen	Catabolism	CAGL0K01815g
Organonitrogen	Catabolism	CAGL0K01881g
Organonitrogen	Catabolism	CAGL0K02255g
Organonitrogen	Catabolism	CAGL0K02761g
Organonitrogen	Catabolism	CAGL0K02827g
Organonitrogen	Catabolism	CAGL0K03333g
Organonitrogen	Catabolism	CAGL0K03597g
Organonitrogen	Catabolism	CAGL0K03641g
Organonitrogen	Catabolism	CAGL0K03949g
Organonitrogen	Catabolism	CAGL0K05093g
Organonitrogen	Catabolism	CAGL0K05511g
Organonitrogen	Catabolism	CAGL0K05599g
Organonitrogen	Catabolism	CAGL0K06303g
Organonitrogen	Catabolism	CAGL0K07766g
Organonitrogen	Catabolism	CAGL0K08492g
Organonitrogen	Catabolism	CAGL0K08514g
Organonitrogen	Catabolism	CAGL0K08910g
Organonitrogen	Catabolism	CAGL0K08954g
Organonitrogen	Catabolism	CAGL0K08976g
Organonitrogen	Catabolism	CAGL0K09108g
Organonitrogen	Catabolism	CAGL0K09526g
Organonitrogen	Catabolism	CAGL0K10252g
Organonitrogen	Catabolism	CAGL0K10494g
Organonitrogen	Catabolism	CAGL0K11814g
Organonitrogen	Catabolism	CAGL0K12144g
Organonitrogen	Catabolism	CAGL0K12254g
Organonitrogen	Catabolism	CAGL0K12408g
Organonitrogen	Catabolism	CAGL0L00429g
Organonitrogen	Catabolism	CAGL0L00539g
Organonitrogen	Catabolism	CAGL0L00781g
Organonitrogen	Catabolism	CAGL0L01309g
Organonitrogen	Catabolism	CAGL0L01639g
Organonitrogen	Catabolism	CAGL0L01837g
Organonitrogen	Catabolism	CAGL0L01947g
Organonitrogen	Catabolism	CAGL0L02101g
Organonitrogen	Catabolism	CAGL0L03960g
Organonitrogen	Catabolism	CAGL0L04092g
Organonitrogen	Catabolism	CAGL0L04312g
Organonitrogen	Catabolism	CAGL0L04422g
Organonitrogen	Catabolism	CAGL0L05676g
Organonitrogen	Catabolism	CAGL0L06468g
Organonitrogen	Catabolism	CAGL0L06578g
Organonitrogen	Catabolism	CAGL0L07216g
Organonitrogen	Catabolism	CAGL0L07238g
Organonitrogen	Catabolism	CAGL0L08426g
Organonitrogen	Catabolism	CAGL0L08580g
Organonitrogen	Catabolism	CAGL0L08822g
Organonitrogen	Catabolism	CAGL0L09020g
Organonitrogen	Catabolism	CAGL0L09152g
Organonitrogen	Catabolism	CAGL0L09174g
Organonitrogen	Catabolism	CAGL0L09625g
Organonitrogen	Catabolism	CAGL0L09823g
Organonitrogen	Catabolism	CAGL0L09933g
Organonitrogen	Catabolism	CAGL0L11154g
Organonitrogen	Catabolism	CAGL0L11726g
Organonitrogen	Catabolism	CAGL0L11748g
Organonitrogen	Catabolism	CAGL0L12254g
Organonitrogen	Catabolism	CAGL0L12716g
Organonitrogen	Catabolism	CAGL0M00176g
Organonitrogen	Catabolism	CAGL0M00264g
Organonitrogen	Catabolism	CAGL0M00528g
Organonitrogen	Catabolism	CAGL0M00880g
Organonitrogen	Catabolism	CAGL0M01232g
Organonitrogen	Catabolism	CAGL0M01320g
Organonitrogen	Catabolism	CAGL0M01364g
Organonitrogen	Catabolism	CAGL0M02211g
Organonitrogen	Catabolism	CAGL0M02937g
Organonitrogen	Catabolism	CAGL0M02981g
Organonitrogen	Catabolism	CAGL0M03399g
Organonitrogen	Catabolism	CAGL0M03971g
Organonitrogen	Catabolism	CAGL0M04015g
Organonitrogen	Catabolism	CAGL0M04235g
Organonitrogen	Catabolism	CAGL0M04499g
Organonitrogen	Catabolism	CAGL0M05379g
Organonitrogen	Catabolism	CAGL0M06083g
Organonitrogen	Catabolism	CAGL0M06105g
Organonitrogen	Catabolism	CAGL0M06171g
Organonitrogen	Catabolism	CAGL0M06347g
Organonitrogen	Catabolism	CAGL0M07568g
Organonitrogen	Catabolism	CAGL0M07612g
Organonitrogen	Catabolism	CAGL0M07920g
Organonitrogen	Catabolism	CAGL0M08668g
Organonitrogen	Catabolism	CAGL0M09779g
Organonitrogen	Catabolism	CAGL0M11198g
Organonitrogen	Catabolism	CAGL0M11418g
Organonitrogen	Catabolism	CAGL0M11440g
Organonitrogen	Catabolism	CAGL0M11572g
Organonitrogen	Catabolism	CAGL0M12188g
Organonitrogen	Catabolism	CAGL0M12859g
Organonitrogen	Catabolism	CAGL0M13035g
Organonitrogen	Catabolism	CAGL0M13783g
Organonitrogen	Catabolism	CAGL0M14003g
